model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max,row_index,row_type,row_valid,validation_errors,validation_warnings,method,success,status,message,alpha,beta,a,b,pert_lambda,support_upper_bound_used,fitted_mode,fitted_mass,q_low,q_high,fitted_low_quantile,fitted_high_quantile,mode_error,mass_error,low_error,high_error,loss,unified_score
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,pytorchLightning,0.62,0.76,0.68,0.7,0.0,1.0,10,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33.62271701996168,15.534625573183867,,,,,0.6917844650708431,0.711621374270746,0.15000000000000002,0.85,0.6152114313503927,0.7523132489738802,0.011784465070843075,0.011621374270746054,-0.0047885686496073054,-0.00768675102611982,0.00022089014805547652,0.00035594648799623494
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,,0.4,0.85,0.6,0.9,0.0,1.0,11,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.662677628927888,4.847809261457195,,,,,0.6339076104098333,0.9117026710505911,0.04999999999999999,0.95,0.3836730333338753,0.8200929760464322,0.033907610409833366,0.011702671050591085,-0.01632696666612471,-0.029907023953567813,0.0023107259659810664,0.002447678475699409
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Agentscope,0.58,0.72,0.65,0.7,0.0,1.0,12,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.65521952716522,17.737887236186427,,,,,0.6541266234871674,0.7034192401843512,0.15000000000000002,0.85,0.5782276432689437,0.7174492362509504,0.0041266234871674135,0.0034192401843512465,-0.001772356731056246,-0.0025507637490496116,2.6676665490427756e-05,3.83678689287101e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Imaginairy,0.46,0.76,0.62,0.7,0.0,1.0,13,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6.976202979379022,4.539429475211072,,,,,0.6280405435895391,0.7067652985717722,0.15000000000000002,0.85,0.4565422298834554,0.7534145356755539,0.008040543589539095,0.006765298571772216,-0.003457770116544634,-0.0065854643244460664,0.00011997485576269922,0.0001657441205279224
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,librechat,0.43,0.73,0.64,0.68,0.0,1.0,14,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.90095590776953,4.02711644264318,,,,,0.6181774952538623,0.659047156735897,0.15999999999999998,0.8400000000000001,0.43963001530649903,0.7484268466680603,-0.021822504746137672,-0.02095284326410307,0.00963001530649904,0.01842684666806027,0.0009085075863268109,0.0013475292271768805
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Paddle,0.43,0.78,0.64,0.72,0.0,1.0,15,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.392230885260293,3.480988852053479,,,,,0.6390354234443388,0.7190079547935146,0.14,0.86,0.43040085042852555,0.7809029571712114,-0.0009645765556611785,-0.0009920452064853258,0.0004008504285255565,0.0009029571712113604,1.906420650822327e-06,2.8905743425328394e-06
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,fastAPI,0.64,0.76,0.69,0.7,0.0,1.0,16,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45.52312153882285,20.017855998270214,,,,,0.7006993481148723,0.7105532407749243,0.15000000000000002,0.85,0.6355677960778723,0.7532478874329137,0.010699348114872387,0.010553240774924366,-0.004432203922127731,-0.006752112567086299,0.00017971150580915247,0.00029108239666267874
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,MLFlow0,0.58,0.7,0.63,0.72,0.0,1.0,17,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48.58826230718059,27.869519391659555,,,,,0.6391308097206163,0.7249916022819143,0.14,0.86,0.5758936212776155,0.6946721391099887,0.009130809720616306,0.004991602281914309,-0.004106378722384507,-0.005327860890011249,0.0001286201340290649,0.00015353622736987704
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,cURL,0.48,0.85,0.68,0.75,0.0,1.0,18,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.980929874151863,3.13970677362183,,,,,0.6995062549230311,0.7769722041851997,0.125,0.875,0.47340569688475825,0.828667561076704,0.01950625492303104,0.026972204185199744,-0.006594303115241729,-0.02133243892329595,0.0008790517651141114,0.0016065515637222181
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,gunicorn,0.5,0.75,0.65,0.7,0.0,1.0,19,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.885683726326446,5.861464094701942,,,,,0.6463656201277198,0.6964375503546643,0.15000000000000002,0.85,0.5014863416832869,0.752791541803566,-0.0036343798722802134,-0.003562449645335697,0.0014863416832868737,0.002791541803566,2.3210634296568113e-05,3.5901681772120544e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,MLFlow1,0.47,0.83,0.65,0.85,0.0,1.0,20,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.453339319718808,5.188770458986645,,,,,0.6686652360793236,0.8629512820919365,0.07500000000000001,0.925,0.46218498899317567,0.813969883156766,0.018665236079323577,0.012951282091936522,-0.007815011006824302,-0.016030116843233966,0.0006664300809414009,0.0008341657887663166
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,pytorchLightning,0.47,0.82,0.65,0.72,0.0,1.0,21,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.888031346940556,3.405477436184393,,,,,0.6701892727201528,0.7434884391718963,0.14,0.86,0.4624531889522118,0.7999076154781992,0.020189272720152807,0.023488439171896358,-0.007546811047788149,-0.020092384521800732,0.0008682650057316212,0.0014199717804634965
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,,0.4,0.85,0.6,0.9,0.0,1.0,22,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.662677628927888,4.847809261457195,,,,,0.6339076104098333,0.9117026710505911,0.04999999999999999,0.95,0.3836730333338753,0.8200929760464322,0.033907610409833366,0.011702671050591085,-0.01632696666612471,-0.029907023953567813,0.0023107259659810664,0.002447678475699409
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Agentscope,0.45,0.7,0.62,0.72,0.0,1.0,23,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10.166312927183029,7.131980125310467,,,,,0.5991722668490126,0.7051550327163522,0.14,0.86,0.4596646403383296,0.7143299150098188,-0.020827733150987404,-0.014844967283647814,0.009664640338329589,0.014329915009818839,0.0007325462052666385,0.0009529192589192124
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Imaginairy,0.44,0.77,0.66,0.72,0.0,1.0,24,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.873271338950932,3.6626373180696525,,,,,0.6466733556292388,0.7049599698086038,0.14,0.86,0.44546819986200215,0.7823583522171629,-0.013326644370761254,-0.015040030191396214,0.005468199862002143,0.01235835221716286,0.0003602295294389971,0.0005864320375971068
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,librechat,0.4,0.82,0.67,0.72,0.0,1.0,25,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3.7179938769013154,2.339466764603083,,,,,0.669875598816297,0.7198678267272354,0.14,0.86,0.4000515517028653,0.820123448737865,-0.00012440118370304898,-0.0001321732727646019,5.155170286530453e-05,0.00012344873786507282,3.337282345551184e-08,5.08425974888177e-08
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Paddle,0.42,0.85,0.64,0.75,0.0,1.0,26,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4.417295671338475,2.7118835698538932,,,,,0.6662461011099438,0.781018598344408,0.125,0.875,0.4097036190190759,0.8196367807066235,0.026246101109943742,0.03101859834440801,-0.010296380980924058,-0.030363219293376487,0.001716798370635395,0.0026789518138871063
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,fastAPI,0.57,0.76,0.67,0.73,0.0,1.0,27,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20.079855760616137,10.195503258108912,,,,,0.6747873916642654,0.7346488710983866,0.135,0.865,0.5680569336609806,0.7566866942299915,0.004787391664265339,0.004648871098386631,-0.001943066339019306,-0.0033133057700085455,3.767262087047907e-05,5.928462335989358e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,MLFlow0,0.59,0.71,0.64,0.75,0.0,1.0,28,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,55.24306531387129,30.318016088537952,,,,,0.6491426918310245,0.7548494439909372,0.125,0.875,0.5858926277020035,0.7046651886052986,0.009142691831024452,0.00484944399093723,-0.004107372297996514,-0.0053348113947013776,0.0001289195337284661,0.00015243664074970328
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,cURL,0.52,0.75,0.66,0.78,0.0,1.0,29,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16.26370358993206,9.111448532178063,,,,,0.6529884173671069,0.7739841863307585,0.10999999999999999,0.89,0.5229826648636565,0.7548843365853132,-0.007011582632893143,-0.006015813669241532,0.0029826648636565034,0.004884336585313176,8.191532458540858e-05,0.00011810533868844184
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,gunicorn,0.56,0.82,0.72,0.73,0.0,1.0,30,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10.415224202814386,4.643229355729876,,,,,0.7210060640491325,0.7315284577648526,0.135,0.865,0.5596616031244681,0.8190957761066324,0.0010060640491325046,0.0015284577648526643,-0.0003383968755319433,-0.0009042238933675284,1.9442981656634036e-06,4.280481304601806e-06
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,MLFlow1,0.5,0.77,0.67,0.7,0.0,1.0,31,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8.410815366157752,4.744038613473023,,,,,0.6643579001294152,0.6933160378754315,0.15000000000000002,0.85,0.5021645537338869,0.7747824262851197,-0.005642099870584838,-0.006683962124568454,0.002164553733886909,0.004782426285119712,5.939018498914114e-05,0.00010406553467180678
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,pytorchLightning,0.63,0.78,0.69,0.72,0.0,1.0,32,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.17181627154539,13.984810204405024,,,,,0.7059374494680406,0.7358066302907923,0.14,0.86,0.6236809062969801,0.7693063548649269,0.015937449468040654,0.015806630290792323,-0.006319093703019862,-0.010693645135073093,0.0004082872870487671,0.0006581368481985605
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,,0.4,0.85,0.6,0.9,0.0,1.0,33,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.662677628927888,4.847809261457195,,,,,0.6339076104098333,0.9117026710505911,0.04999999999999999,0.95,0.3836730333338753,0.8200929760464322,0.033907610409833366,0.011702671050591085,-0.01632696666612471,-0.029907023953567813,0.0023107259659810664,0.002447678475699409
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Agentscope,0.58,0.66,0.62,0.72,0.0,1.0,34,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,106.47018297918066,65.37092372744182,,,,,0.6209932626108361,0.7202305259913818,0.14,0.86,0.5795147814070463,0.659496447591037,0.0009932626108360987,0.00023052599138184693,-0.0004852185929536956,-0.0005035524089630483,1.4755727256053964e-06,1.5287149583079798e-06
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Imaginairy,0.51,0.74,0.63,0.75,0.0,1.0,35,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14.641687852259947,8.84239236326344,,,,,0.6349672741588027,0.7534677336987385,0.125,0.875,0.5078371000691038,0.7365994735386947,0.004967274158802715,0.00346773369873854,-0.002162899930896245,-0.0034005264613052866,4.0915528893817655e-05,5.294070589918453e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,librechat,0.57,0.68,0.63,0.7,0.0,1.0,36,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51.820694796492106,30.99991292477977,,,,,0.6288086198480313,0.699118929158929,0.15000000000000002,0.85,0.5705436603774672,0.6806861870078376,-0.001191380151968735,-0.0008810708410709189,0.0005436603774672255,0.0006861870078375132,2.1858058822578515e-06,2.962091709243268e-06
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Paddle,0.58,0.73,0.65,0.7,0.0,1.0,37,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28.77778308096423,15.432614911448473,,,,,0.658079155897968,0.7066085515975528,0.15000000000000002,0.85,0.5765709945281651,0.7248782658523067,0.008079155897967927,0.006608551597552803,-0.0034290054718348895,-0.005121734147693235,0.00010326299922919051,0.0001469359534467082
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,fastAPI,0.58,0.72,0.65,0.75,0.0,1.0,38,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,40.071120456341184,21.705047375741863,,,,,0.6536237077976575,0.752587880185005,0.125,0.875,0.5784039811310524,0.7178173041484402,0.003623707797657527,0.002587880185004998,-0.0015960188689475574,-0.002182695851559724,2.0442695613256637e-05,2.7139819465198137e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,MLFlow0,0.49,0.79,0.63,0.7,0.0,1.0,39,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.412866082839839,4.41393217224913,,,,,0.6525895735692784,0.7213421033166387,0.15000000000000002,0.85,0.48102956133291036,0.7706398283897951,0.022589573569278376,0.021342103316638772,-0.00897043866708963,-0.01936017161020498,0.0009655738486984438,0.0014210592226765275
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,cURL,0.58,0.72,0.65,0.72,0.0,1.0,40,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,35.4195562795615,19.216556692578457,,,,,0.653915236821906,0.723067087937378,0.14,0.86,0.578302379538494,0.7176072087519976,0.003915236821905976,0.003067087937377977,-0.0016976204615060109,-0.0023927912480024016,2.3936444559449182e-05,3.334347297505867e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,gunicorn,0.42,0.85,0.71,0.78,0.0,1.0,41,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4.453248473943736,2.432622309242052,,,,,0.7067826037945434,0.7742476572941224,0.10999999999999999,0.89,0.4210678762379085,0.8543353287238773,-0.0032173962054565797,-0.0057523427058776555,0.0010678762379084938,0.004335328723877319,3.0287073146451735e-05,6.33765197523156e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,MLFlow1,0.42,0.78,0.63,0.7,0.0,1.0,42,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4.735555338699789,3.166244072009187,,,,,0.6329519319008914,0.7030466215079432,0.15000000000000002,0.85,0.41873316568850855,0.7771151484529024,0.0029519319008913802,0.0030466215079432146,-0.0012668343114914382,-0.002884851547097611,1.8641139569063663e-05,2.7923042181725852e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.47,0.83,0.67,0.72,0.0,1.0,43,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5.503978856764022,3.0692759376574945,,,,,0.6851976680694601,0.7410047721875459,0.14,0.86,0.46473790019947875,0.8135963908518292,0.015197668069460102,0.021004772187545928,-0.005262099800521225,-0.01640360914817074,0.0005277372021460834,0.0009689376567967863
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,,0.4,0.85,0.6,0.9,0.0,1.0,44,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.662677628927888,4.847809261457195,,,,,0.6339076104098333,0.9117026710505911,0.04999999999999999,0.95,0.3836730333338753,0.8200929760464322,0.033907610409833366,0.011702671050591085,-0.01632696666612471,-0.029907023953567813,0.0023107259659810664,0.002447678475699409
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,Agentscope,0.53,0.73,0.63,0.72,0.0,1.0,45,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17.268998703247807,10.279062307698586,,,,,0.6367997436782834,0.7248949326545571,0.14,0.86,0.5270614246391156,0.7254860333638034,0.006799743678283399,0.004894932654557094,-0.0029385753608843768,-0.004513966636196631,7.524763403464813e-05,9.920799972729747e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,Imaginairy,0.58,0.68,0.62,0.7,0.0,1.0,46,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,64.01120968984459,38.274123735041826,,,,,0.6283192919435214,0.703879954681997,0.15000000000000002,0.85,0.5761845517455816,0.6753036762660578,0.008319291943521434,0.0038799546819970887,-0.0038154482544183743,-0.0046963237339422426,0.00010582372043767406,0.0001208777687720252
