policy_name,base_policy_name,policy_kwargs,reveal_seed,decision_type,step_name,selected_count_after_initial_seed
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1313,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1414,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1515,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1616,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1717,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1818,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},1919,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2020,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2121,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1571 - Defense Evasion: Non-Standard Port,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1583.005 - Resource Development: Acquire Botnet,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1584.005 - Resource Development: Build/Compromise Botnet,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1590 - Reconnaissance: Gather Victim Network Information,194
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,T1595 - Reconnaissance: Active Scanning,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,all,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2222,stochastic_fragility,TA0011 - Command-and-Control,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,all,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,stochastic_fragility,T1036 - Defense Evasion: Masquerading,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,all,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,stochastic_fragility,T1498.001 - Impact: Direct Network Flood,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,all,T1498.002 - Impact: Reflection/Amplification Attack,195
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,{},2323,stochastic_fragility,T1498.002 - Impact: Reflection/Amplification Attack,195
