model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max,row_index,row_type,row_valid,validation_errors,validation_warnings,method,success,status,message,alpha,beta,a,b,pert_lambda,support_upper_bound_used,fitted_mode,fitted_mass,q_low,q_high,fitted_low_quantile,fitted_high_quantile,mode_error,mass_error,low_error,high_error,loss,unified_score
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,librechat,0.56,0.71,0.63,0.7,0.0,1.0,3,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28.468060496913434,16.627734721803755,,,,,0.6373721695471493,0.7050627336740547,0.15000000000000002,0.85,0.5567625127490033,0.70545151255663,0.007372169547149254,0.005062733674054742,-0.0032374872509967068,-0.004548487443369997,8.55189455547756e-05,0.00011115021780918341
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,librechat,0.56,0.71,0.63,0.7,0.0,1.0,3,probability,True,,,beta_concentration,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,28.068250334932607,16.89722638718264,,,,,0.63,0.6999937061784595,0.15000000000000002,0.85,0.5493048643046101,0.6988028368402748,0.0,-6.29382154049285e-06,-0.010695135695389935,-0.011197163159725187,3.961218958357179e-11,0.00023976242998050045
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,Paddle,0.57,0.71,0.65,0.7,0.0,1.0,4,probability,True,,,beta_ls_mass_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.58555872015094,18.00777545207364,,,,,0.6499977673523152,0.6999904115901886,0.15000000000000002,0.85,0.5742487845939772,0.7135559044942663,-2.2326476848411048e-06,-9.588409811356335e-06,0.004248784593977262,0.0035559044942663487,9.692231839514077e-11,3.0696724220680536e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,Paddle,0.57,0.71,0.65,0.7,0.0,1.0,4,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.02403006397371,17.894787389326552,,,,,0.6474289582418947,0.6976969138947121,0.15000000000000002,0.85,0.571121397893747,0.7115920637863942,-0.002571041758105297,-0.0023030861052878437,0.0011213978937471003,0.0015920637863942044,1.040245605796946e-05,1.570666166633939e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,Paddle,0.57,0.71,0.65,0.7,0.0,1.0,4,probability,True,,,beta_concentration,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,32.58745031418825,18.00862709225521,,,,,0.65,0.700002348366964,0.15000000000000002,0.85,0.5742532509686739,0.7135563849315745,0.0,2.3483669640000926e-06,0.004253250968673905,0.0035563849315745077,5.514827397607012e-12,3.073802309888313e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,fastAPI,0.55,0.74,0.66,0.75,0.0,1.0,5,probability,True,,,beta_ls_mass_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21.72322114833454,11.675599986794829,,,,,0.6599999744942385,0.7500000965041398,0.125,0.875,0.5548840440646876,0.7438666777378058,-2.5505761502842006e-08,9.650413979045425e-08,0.004884044064687565,0.0038666777378058015,9.963592866535392e-15,3.8805083163816415e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,fastAPI,0.55,0.74,0.66,0.75,0.0,1.0,5,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21.32170634422245,11.603020030660048,,,,,0.6571345562730032,0.7474620178095233,0.125,0.875,0.5512032136279905,0.7418965283685909,-0.002865443726996819,-0.0025379821904767397,0.0012032136279904737,0.0018965283685908885,1.3255310640037437e-05,1.9696664239214544e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,fastAPI,0.55,0.74,0.66,0.75,0.0,1.0,5,probability,True,,,beta_concentration,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,21.72325840874945,11.675617968143655,,,,,0.66,0.7500004778348145,0.125,0.875,0.5548841654745807,0.7438666391222435,0.0,4.778348144940381e-07,0.004884165474580704,0.003866639122243498,2.283261099425518e-13,3.880597071307623e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,MLFlow0,0.47,0.73,0.62,0.7,0.0,1.0,6,probability,True,,,beta_ls_mass_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.161849953256082,6.002378627362798,,,,,0.6200021446963035,0.699999365126281,0.15000000000000002,0.85,0.4739753126948723,0.733280991807656,2.144696303552074e-06,-6.348737189298959e-07,0.003975312694872335,0.003280991807656064,5.002786873457805e-12,2.6568023266706226e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,MLFlow0,0.47,0.73,0.62,0.7,0.0,1.0,6,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.0461647510098,5.981747141276454,,,,,0.6176096996613774,0.698092469751357,0.15000000000000002,0.85,0.4710449677332463,0.7317858942577938,-0.002390300338622642,-0.0019075302486429857,0.0010449677332463048,0.001785894257793852,9.99491157236649e-06,1.363358322185446e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,MLFlow0,0.47,0.73,0.62,0.7,0.0,1.0,6,probability,True,,,beta_concentration,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.161830736636915,6.002412386971012,,,,,0.62,0.6999999644721788,0.15000000000000002,0.85,0.4739734239171231,0.7332792082004993,0.0,-3.552782112947739e-08,0.003973423917123131,0.0032792082004993173,1.26222607420814e-15,2.6541304048650324e-05
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,cURL,0.48,0.76,0.62,0.75,0.0,1.0,7,probability,True,,,beta_ls_mass_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.57859712032335,6.257845215359305,,,,,0.6200002075822696,0.7499998742111815,0.125,0.875,0.46294343171795843,0.7434357234976754,2.0758226959571857e-07,-1.2578881847247203e-07,-0.01705656828204155,-0.016564276502324615,5.891322550321011e-14,0.0005653017776643225
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,cURL,0.48,0.76,0.62,0.75,0.0,1.0,7,probability,True,,,beta_quantile_mode,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.925020048773652,6.211409677703665,,,,,0.631348948883269,0.7578545170376256,0.125,0.875,0.47504327083095954,0.7515377128873405,0.011348948883268983,0.00785451703762563,-0.004956729169040441,-0.008462287112659506,0.0002249781079873518,0.00028667154588170313
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,cURL,0.48,0.76,0.62,0.75,0.0,1.0,7,probability,True,,,beta_concentration,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.578631334946866,6.257870818193241,,,,,0.62,0.750000706309984,0.125,0.875,0.4629435688512632,0.7434353563198869,0.0,7.063099840554088e-07,-0.017056431148736784,-0.016564643680113122,4.988737935763518e-13,0.0005653092642795838
