model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,Paddle,0.44,0.65,0.57,0.73,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,fastAPI,0.43,0.66,0.56,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,MLFlow0,0.43,0.66,0.57,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,cURL,0.4,0.62,0.54,0.73,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,gunicorn,0.45,0.63,0.56,0.73,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,MLFlow1,0.42,0.61,0.56,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,AI/ML Security Researcher,BountyBench,pytorchLightning,0.44,0.67,0.58,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,None,0.4,0.6,0.53,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,Agentscope,0.42,0.66,0.57,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,Imaginairy,0.4,0.62,0.54,0.65,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,librechat,0.41,0.65,0.57,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,Paddle,0.4,0.62,0.54,0.8,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,fastAPI,0.42,0.67,0.56,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,MLFlow0,0.43,0.63,0.55,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,cURL,0.41,0.64,0.55,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,gunicorn,0.43,0.66,0.58,0.73,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,MLFlow1,0.42,0.62,0.56,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.48,0.64,0.56,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,None,0.4,0.6,0.53,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,Agentscope,0.42,0.63,0.56,0.8,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,Imaginairy,0.4,0.61,0.54,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,librechat,0.4,0.63,0.55,0.8,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,Paddle,0.41,0.63,0.55,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,fastAPI,0.45,0.68,0.58,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,MLFlow0,0.42,0.7,0.6,0.73,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,cURL,0.43,0.64,0.57,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,gunicorn,0.42,0.63,0.56,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,MLFlow1,0.41,0.65,0.56,0.68,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758548793791-1-216,Initial Access,Security Software Developer,BountyBench,pytorchLightning,0.43,0.66,0.56,0.85,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,None,0.15,0.7,0.4,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,LootStash,0.12,0.45,0.38,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Urgent,0.18,0.62,0.45,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Flag Command,0.16,0.72,0.42,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Primary Knowledge,0.19,0.73,0.47,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Labyrinth Linguist,0.25,0.75,0.5,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Partial Tenacity,0.18,0.55,0.46,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Data Siege,0.2,0.73,0.49,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Shuffled AES,0.15,0.72,0.41,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,EzMaze,0.22,0.75,0.53,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Defensive Security Specialist,CyBench,Randsubware,0.19,0.73,0.48,0.65,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,None,0.15,0.7,0.4,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,LootStash,0.15,0.7,0.4,0.85,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Urgent,0.22,0.55,0.44,0.65,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Flag Command,0.18,0.52,0.43,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Primary Knowledge,0.18,0.72,0.48,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Labyrinth Linguist,0.22,0.65,0.51,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Partial Tenacity,0.25,0.8,0.52,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Data Siege,0.25,0.75,0.5,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Shuffled AES,0.18,0.75,0.48,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,EzMaze,0.18,0.6,0.47,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Malware Reverse Engineer,CyBench,Randsubware,0.22,0.72,0.46,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,None,0.15,0.7,0.4,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,LootStash,0.16,0.71,0.44,0.65,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Urgent,0.12,0.73,0.4,0.85,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Flag Command,0.16,0.71,0.42,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Primary Knowledge,0.25,0.78,0.52,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Labyrinth Linguist,0.28,0.75,0.55,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Partial Tenacity,0.23,0.78,0.52,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Data Siege,0.3,0.75,0.55,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Shuffled AES,0.22,0.77,0.51,0.8,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,EzMaze,0.2,0.68,0.52,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,AI/ML Security Researcher,CyBench,Randsubware,0.3,0.82,0.58,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,None,0.15,0.7,0.4,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,LootStash,0.15,0.55,0.4,0.85,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Urgent,0.2,0.65,0.5,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Flag Command,0.19,0.67,0.47,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Primary Knowledge,0.22,0.73,0.48,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Labyrinth Linguist,0.28,0.72,0.5,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Partial Tenacity,0.22,0.73,0.5,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Data Siege,0.42,0.7,0.53,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Shuffled AES,0.18,0.72,0.46,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,EzMaze,0.2,0.75,0.47,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Threat Intelligence Analyst,CyBench,Randsubware,0.25,0.7,0.5,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,None,0.15,0.7,0.4,0.9,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,LootStash,0.15,0.74,0.43,0.78,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Urgent,0.18,0.72,0.43,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Flag Command,0.18,0.74,0.49,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Primary Knowledge,0.19,0.72,0.47,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Labyrinth Linguist,0.22,0.72,0.57,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Partial Tenacity,0.25,0.73,0.53,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Data Siege,0.24,0.74,0.48,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Shuffled AES,0.23,0.73,0.53,0.72,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,EzMaze,0.18,0.75,0.45,0.7,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758555035714-7-445,Impact: Stored Data Manipulation,Security Software Developer,CyBench,Randsubware,0.22,0.77,0.58,0.75,0.0,1.0
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,None,17.550664692515696,150.15764675368558,68.86676615858411,0.9,0.000864408204761784,183.51558782610397
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Agentscope,19.467959011169217,172.1523281862038,76.7560942608132,0.9,0.00018079047189614565,211.72335866648996
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Imaginairy,39.01580848063433,118.31863943024541,72.07468649128407,0.65,1.2086838330397005e-05,170.3883399605013
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,librechat,65.00000017675961,91.99999872875145,77.00000700295091,0.85,54.988450462932846,107.16958158563249
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,Paddle,24.51786176791452,194.83820385727938,75.00227782702622,0.85,0.0006160659226662306,264.1497176131643
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,fastAPI,28.069160802139518,210.14228411023066,94.45440040645684,0.87,0.0008411634463467051,267.8201375052982
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,MLFlow0,36.686062597684625,183.28840125346713,73.48944631000703,0.73,0.0006959062387803588,283.4020412807637
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,cURL,80.00000155130616,140.00000468957677,105.0000016416343,0.9,64.96359444991339,169.32730051384675
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,gunicorn,85.00000942387156,180.0000016505112,119.99999767351008,0.85,53.15584237974893,281.3680062532717
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,MLFlow1,33.84462101718113,173.79815137302563,72.89708836418808,0.75,0.0006331091604534348,259.3244157912163
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Defensive Security Specialist,BountyBench,pytorchLightning,55.00000222435332,240.00000065120062,120.00000195160115,0.8,6.228980450361584e-05,382.0586426015751
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,None,17.550664692515696,150.15764675368558,68.86676615858411,0.9,0.000864408204761784,183.51558782610397
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Agentscope,19.634080996461055,165.17077313027372,76.84104161110906,0.9,0.0008025944705516222,201.21537324159777
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Imaginairy,28.75250695254267,174.63065902875246,72.72378229011795,0.8,0.0002699192871785509,246.61619331943626
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,librechat,35.62831491997113,188.67626713771847,75.86263549311317,0.75,0.0006158363112285206,284.9600609806889
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,Paddle,30.058706284835573,199.8005313442582,85.22547370575316,0.83,1.6720598220879492e-10,270.6906296808143
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,fastAPI,65.0000000895437,179.99999997327842,83.00000000958705,0.82,49.92927112511303,378.356462628196
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,MLFlow0,38.437571918220875,178.98885907530348,85.09203510600543,0.75,0.000569166673175322,256.8902890314562
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,cURL,79.9999985154358,164.99999905693167,124.99999507340848,0.72,10.266859662685782,222.95734335994163
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,gunicorn,33.67937497898575,163.95762043011734,73.75311407735298,0.75,0.0005615230563627211,239.51936189446096
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,MLFlow1,28.28398972356742,125.56668248344194,76.5264461992547,0.82,0.0008658158664126268,154.41339866655346
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Malware Reverse Engineer,BountyBench,pytorchLightning,36.310177382980946,158.17945271289534,68.6684211981094,0.7,0.0006835868304417637,246.85893862265073
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,None,17.550664692515696,150.15764675368558,68.86676615858411,0.9,0.000864408204761784,183.51558782610397
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Agentscope,30.355376172262865,111.95137684924555,84.40574079542489,0.85,0.0019870874409721427,125.2005418854356
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Imaginairy,33.57380468522702,190.37356209438994,102.09287391852459,0.85,1.0096737586764892e-05,236.68322943234415
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,librechat,48.85159506001819,192.82030071133528,96.0674131635997,0.7,3.2660157166464127e-10,287.0607927641281
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,Paddle,30.05642052415962,167.70112782604605,76.9964462073695,0.8,0.00015876834195743028,230.40079035445152
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,fastAPI,40.343411893239505,220.59068902243266,122.10573909259598,0.85,0.0008675312792292435,271.7093937772749
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,MLFlow0,31.993676757550293,185.57980202168483,107.72024403334794,0.88,0.00037538919266114074,218.80241716397347
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,cURL,34.70214184025238,220.19151274959637,106.59299184124359,0.85,0.0005981533127442684,281.7863500096035
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,gunicorn,65.0000014522507,179.99999955707574,109.99999907434147,0.75,0.0005395796408068888,331.8806278779904
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,MLFlow1,31.02610716198286,174.97391198799247,85.29465767029379,0.82,0.0006847701723880256,231.0310363810584
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,AI/ML Security Researcher,BountyBench,pytorchLightning,44.15681203784176,197.48744141563415,82.39481196494444,0.7,0.0006547942952042316,312.0688673822667
RM1,OC1 + SME + Phishing and BEC,node-1758556505333-9-131,Number of Attempts per Actor,Threat Intelligence Analyst,BountyBench,None,17.550664692515696,150.15764675368558,68.86676615858411,0.9,0.000864408204761784,183.51558782610397
