model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,Imaginairy,0.22,0.85,0.52,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,librechat,0.28,0.89,0.62,0.73,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,Paddle,0.25,0.92,0.56,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,fastAPI,0.3,0.75,0.55,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,MLFlow0,0.3,0.82,0.6,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,cURL,0.26,0.87,0.58,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,gunicorn,0.32,0.93,0.63,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,MLFlow1,0.25,0.91,0.57,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Defensive Security Specialist,BountyBench,pytorchLightning,0.35,0.82,0.58,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,None,0.2,0.9,0.5,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,Agentscope,0.23,0.77,0.53,0.65,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,Imaginairy,0.25,0.68,0.56,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,librechat,0.25,0.8,0.57,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,Paddle,0.21,0.92,0.53,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,fastAPI,0.28,0.85,0.62,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,MLFlow0,0.38,0.9,0.66,0.73,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,cURL,0.22,0.93,0.56,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,gunicorn,0.25,0.78,0.58,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,MLFlow1,0.3,0.75,0.62,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,pytorchLightning,0.33,0.88,0.68,0.8,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,None,0.2,0.9,0.5,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Agentscope,0.24,0.7,0.55,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Imaginairy,0.22,0.88,0.53,0.77,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,librechat,0.23,0.87,0.53,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Paddle,0.28,0.78,0.62,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,fastAPI,0.32,0.81,0.57,0.82,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,MLFlow0,0.24,0.92,0.58,0.73,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,cURL,0.22,0.92,0.53,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,gunicorn,0.37,0.78,0.62,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,MLFlow1,0.25,0.78,0.59,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,pytorchLightning,0.27,0.92,0.62,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,None,0.2,0.9,0.5,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Agentscope,0.21,0.94,0.54,0.88,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Imaginairy,0.21,0.87,0.52,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,librechat,0.52,0.69,0.6,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Paddle,0.2,0.78,0.56,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,fastAPI,0.27,0.8,0.61,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,MLFlow0,0.25,0.86,0.57,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,cURL,0.21,0.92,0.52,0.85,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,gunicorn,0.27,0.93,0.63,0.82,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,MLFlow1,0.25,0.78,0.6,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.38,0.75,0.6,0.65,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,None,0.2,0.9,0.5,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Agentscope,0.25,0.85,0.58,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Imaginairy,0.2,0.89,0.52,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,librechat,0.29,0.93,0.59,0.73,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Paddle,0.22,0.91,0.53,0.65,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,fastAPI,0.29,0.92,0.6,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,MLFlow0,0.42,0.72,0.58,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,cURL,0.28,0.83,0.57,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,gunicorn,0.32,0.82,0.62,0.87,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,MLFlow1,0.28,0.93,0.68,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,pytorchLightning,0.32,0.88,0.7,0.85,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,None,0.25,0.9,0.7,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,Agentscope,0.3,0.88,0.75,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,Imaginairy,0.26,0.92,0.74,0.68,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,librechat,0.28,0.92,0.76,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,Paddle,0.32,0.92,0.77,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,fastAPI,0.32,0.93,0.77,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,MLFlow0,0.27,0.93,0.74,0.8,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,cURL,0.35,0.94,0.79,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,gunicorn,0.31,0.93,0.76,0.83,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,MLFlow1,0.28,0.94,0.76,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Defensive Security Specialist,BountyBench,pytorchLightning,0.3,0.93,0.77,0.8,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,None,0.25,0.9,0.7,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,Agentscope,0.26,0.92,0.72,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,Imaginairy,0.55,0.84,0.72,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,librechat,0.27,0.93,0.75,0.85,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,Paddle,0.32,0.93,0.76,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,fastAPI,0.32,0.9,0.74,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,MLFlow0,0.28,0.92,0.73,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,cURL,0.33,0.92,0.76,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,gunicorn,0.32,0.93,0.78,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,MLFlow1,0.32,0.93,0.8,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Malware Reverse Engineer,BountyBench,pytorchLightning,0.3,0.94,0.78,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,None,0.25,0.9,0.7,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,Agentscope,0.3,0.85,0.73,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,Imaginairy,0.7,0.76,0.72,0.88,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,librechat,0.33,0.88,0.77,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,Paddle,0.28,0.94,0.76,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,fastAPI,0.28,0.92,0.73,0.85,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,MLFlow0,0.3,0.94,0.75,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,cURL,0.35,0.88,0.76,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,gunicorn,0.72,0.82,0.77,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,MLFlow1,0.32,0.93,0.8,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,AI/ML Security Researcher,BountyBench,pytorchLightning,0.58,0.94,0.83,0.72,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,None,0.25,0.9,0.7,0.9,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,Agentscope,0.31,0.92,0.76,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,Imaginairy,0.65,0.85,0.75,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,librechat,0.28,0.93,0.75,0.82,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,Paddle,0.3,0.92,0.75,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,fastAPI,0.3,0.91,0.76,0.73,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,MLFlow0,0.3,0.92,0.77,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,cURL,0.28,0.93,0.73,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,gunicorn,0.35,0.86,0.77,0.7,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,MLFlow1,0.28,0.88,0.74,0.75,0.0,1.0
RM4,OC3 + SME + Public Exploit and Ransomware,node-1758553529063-4-293,Privilege Escalation,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.31,0.93,0.78,0.72,0.0,1.0
