model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,Imaginairy,0.1,0.51,0.3,0.85,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,librechat,0.13,0.56,0.36,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,Paddle,0.1,0.48,0.33,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,fastAPI,0.1,0.52,0.31,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,MLFlow0,0.11,0.57,0.34,0.77,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,cURL,0.12,0.54,0.34,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,gunicorn,0.09,0.58,0.35,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,MLFlow1,0.12,0.55,0.35,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.12,0.56,0.35,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,None,0.1,0.5,0.3,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,Agentscope,0.11,0.56,0.33,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,Imaginairy,0.1,0.45,0.32,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,librechat,0.12,0.56,0.35,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,Paddle,0.11,0.47,0.31,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,fastAPI,0.13,0.54,0.34,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,MLFlow0,0.12,0.55,0.35,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,cURL,0.11,0.58,0.36,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,gunicorn,0.1,0.54,0.32,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,MLFlow1,0.13,0.57,0.37,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758548793791-1-216,Initial Access: Spear-phishing Attachment,Security Software Developer,BountyBench,pytorchLightning,0.11,0.56,0.36,0.73,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,None,0.2,0.7,0.4,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,Agentscope,0.2,0.71,0.41,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,Imaginairy,0.2,0.72,0.41,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,librechat,0.2,0.73,0.41,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,Paddle,0.39,0.47,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,fastAPI,0.23,0.62,0.43,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,MLFlow0,0.21,0.74,0.45,0.65,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,cURL,0.2,0.72,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,gunicorn,0.21,0.74,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,MLFlow1,0.21,0.72,0.42,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Defensive Security Specialist,BountyBench,pytorchLightning,0.23,0.65,0.47,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,None,0.2,0.7,0.4,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,Agentscope,0.23,0.66,0.41,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,Imaginairy,0.19,0.72,0.41,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,librechat,0.22,0.68,0.49,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,Paddle,0.21,0.71,0.41,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,fastAPI,0.23,0.74,0.45,0.73,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,MLFlow0,0.22,0.72,0.43,0.65,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,cURL,0.22,0.72,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,gunicorn,0.21,0.72,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,MLFlow1,0.24,0.75,0.48,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Malware Reverse Engineer,BountyBench,pytorchLightning,0.23,0.72,0.45,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,None,0.2,0.7,0.4,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,Agentscope,0.21,0.72,0.42,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,Imaginairy,0.2,0.74,0.43,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,librechat,0.21,0.72,0.42,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,Paddle,0.21,0.73,0.43,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,fastAPI,0.21,0.72,0.42,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,MLFlow0,0.2,0.71,0.41,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,cURL,0.23,0.73,0.48,0.78,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,gunicorn,0.21,0.77,0.44,0.65,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,MLFlow1,0.23,0.74,0.45,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,AI/ML Security Researcher,BountyBench,pytorchLightning,0.21,0.74,0.43,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,None,0.2,0.7,0.4,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,Agentscope,0.19,0.71,0.41,0.65,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,Imaginairy,0.21,0.73,0.42,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,librechat,0.2,0.71,0.41,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,Paddle,0.22,0.72,0.43,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,fastAPI,0.21,0.72,0.42,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,MLFlow0,0.23,0.76,0.46,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,cURL,0.2,0.71,0.405,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,gunicorn,0.26,0.77,0.5,0.73,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,MLFlow1,0.23,0.78,0.46,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.23,0.74,0.44,0.65,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,None,0.2,0.7,0.4,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,Agentscope,0.22,0.73,0.43,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,Imaginairy,0.19,0.71,0.42,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,librechat,0.23,0.72,0.44,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,Paddle,0.21,0.56,0.42,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,fastAPI,0.23,0.72,0.46,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,MLFlow0,0.21,0.77,0.42,0.73,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,cURL,0.22,0.73,0.45,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,gunicorn,0.21,0.74,0.43,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,MLFlow1,0.26,0.76,0.48,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758552529633-2-398,Initial Access: External Remote Services,Security Software Developer,BountyBench,pytorchLightning,0.21,0.76,0.47,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,None,0.3,0.6,0.5,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,Agentscope,0.29,0.61,0.5,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,Imaginairy,0.28,0.62,0.5,0.85,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,librechat,0.3,0.6,0.5,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,Paddle,0.31,0.61,0.51,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,fastAPI,0.32,0.58,0.51,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,MLFlow0,0.32,0.68,0.54,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,cURL,0.3,0.62,0.51,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,gunicorn,0.33,0.66,0.55,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,MLFlow1,0.32,0.68,0.56,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Defensive Security Specialist,BountyBench,pytorchLightning,0.34,0.66,0.54,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,None,0.3,0.6,0.5,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,Agentscope,0.3,0.61,0.5,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,Imaginairy,0.3,0.58,0.5,0.8,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,librechat,0.3,0.63,0.5,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,Paddle,0.3,0.62,0.51,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,fastAPI,0.29,0.61,0.51,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,MLFlow0,0.28,0.65,0.53,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,cURL,0.32,0.63,0.53,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,gunicorn,0.33,0.62,0.52,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,MLFlow1,0.28,0.64,0.52,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,Malware Reverse Engineer,BountyBench,pytorchLightning,0.35,0.68,0.57,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,None,0.3,0.6,0.5,0.9,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,Agentscope,0.31,0.58,0.51,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,Imaginairy,0.29,0.61,0.5,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,librechat,0.33,0.67,0.54,0.72,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,Paddle,0.32,0.64,0.54,0.7,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,fastAPI,0.32,0.66,0.53,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,MLFlow0,0.32,0.63,0.53,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,cURL,0.3,0.63,0.52,0.75,0.0,1.0
RM7,OC4 + Infrastructure (small) + Disruption,node-1758553529063-4-293,Privilege Escalation: Process Injection,AI/ML Security Researcher,BountyBench,gunicorn,0.32,0.64,0.53,0.7,0.0,1.0
