model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,cURL,0.803,0.906,0.854,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,gunicorn,0.81,0.9,0.86,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,MLFlow1,0.79,0.91,0.85,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Malware Reverse Engineer,BountyBench,pytorchLightning,0.8,0.91,0.86,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,None,0.8,0.9,0.85,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Agentscope,0.8,0.89,0.85,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Imaginairy,0.8,0.9,0.85,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,librechat,0.8,0.915,0.855,0.87,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,Paddle,0.8,0.87,0.85,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,fastAPI,0.8,0.905,0.853,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,MLFlow0,0.81,0.88,0.855,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,cURL,0.8,0.92,0.87,0.65,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,gunicorn,0.81,0.91,0.87,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,MLFlow1,0.81,0.91,0.86,0.65,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,AI/ML Security Researcher,BountyBench,pytorchLightning,0.81,0.92,0.87,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,None,0.8,0.9,0.85,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Agentscope,0.8,0.91,0.85,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Imaginairy,0.8,0.9,0.85,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,librechat,0.8,0.91,0.85,0.88,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,Paddle,0.8,0.89,0.86,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,fastAPI,0.81,0.88,0.855,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,MLFlow0,0.803,0.88,0.852,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,cURL,0.81,0.88,0.86,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,gunicorn,0.83,0.89,0.87,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,MLFlow1,0.8,0.9,0.85,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.81,0.91,0.87,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,None,0.8,0.9,0.85,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Agentscope,0.8,0.9,0.85,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Imaginairy,0.81,0.89,0.85,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,librechat,0.8,0.88,0.85,0.82,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,Paddle,0.805,0.88,0.855,0.78,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,fastAPI,0.8,0.92,0.86,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,MLFlow0,0.8,0.903,0.851,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,cURL,0.81,0.91,0.86,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,gunicorn,0.81,0.88,0.86,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,MLFlow1,0.8,0.88,0.86,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758552529633-2-398,Execution,Security Software Developer,BountyBench,pytorchLightning,0.81,0.9,0.86,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,None,0.75,0.95,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,Agentscope,0.75,0.96,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,Imaginairy,0.74,0.96,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,librechat,0.77,0.85,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,Paddle,0.76,0.85,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,fastAPI,0.76,0.95,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,MLFlow0,0.76,0.96,0.81,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,cURL,0.75,0.82,0.805,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,gunicorn,0.75,0.96,0.81,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,MLFlow1,0.76,0.87,0.82,0.65,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Defensive Security Specialist,BountyBench,pytorchLightning,0.77,0.89,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,None,0.75,0.95,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,Agentscope,0.76,0.84,0.8,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,Imaginairy,0.75,0.83,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,librechat,0.75,0.84,0.8,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,Paddle,0.74,0.96,0.8,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,fastAPI,0.75,0.95,0.81,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,MLFlow0,0.75,0.95,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,cURL,0.74,0.91,0.8,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,gunicorn,0.76,0.93,0.83,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,MLFlow1,0.75,0.87,0.81,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Malware Reverse Engineer,BountyBench,pytorchLightning,0.72,0.97,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,None,0.75,0.95,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,Agentscope,0.76,0.84,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,Imaginairy,0.76,0.84,0.815,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,librechat,0.76,0.85,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,Paddle,0.76,0.95,0.81,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,fastAPI,0.76,0.93,0.83,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,MLFlow0,0.75,0.96,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,cURL,0.77,0.88,0.83,0.73,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,gunicorn,0.76,0.95,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,MLFlow1,0.75,0.96,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,AI/ML Security Researcher,BountyBench,pytorchLightning,0.75,0.96,0.83,0.73,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,None,0.75,0.95,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,Agentscope,0.76,0.94,0.81,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,Imaginairy,0.75,0.96,0.8,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,librechat,0.76,0.86,0.83,0.65,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,Paddle,0.75,0.95,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,fastAPI,0.76,0.88,0.82,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,MLFlow0,0.77,0.93,0.82,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,cURL,0.75,0.93,0.805,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,gunicorn,0.77,0.91,0.82,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,MLFlow1,0.75,0.96,0.81,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.76,0.96,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,None,0.75,0.95,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,Agentscope,0.74,0.93,0.805,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,Imaginairy,0.74,0.96,0.815,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,librechat,0.75,0.97,0.82,0.78,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,Paddle,0.74,0.95,0.8,0.87,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,fastAPI,0.74,0.96,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,MLFlow0,0.76,0.95,0.81,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,cURL,0.755,0.965,0.815,0.68,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,gunicorn,0.755,0.96,0.815,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,MLFlow1,0.77,0.96,0.83,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758553529063-4-293,Persistence,Security Software Developer,BountyBench,pytorchLightning,0.77,0.91,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Urgent,0.6,0.91,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Flag Command,0.59,0.92,0.81,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Primary Knowledge,0.6,0.91,0.81,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Labyrinth Linguist,0.61,0.91,0.82,0.65,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Partial Tenacity,0.6,0.87,0.83,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Data Siege,0.62,0.88,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Shuffled AES,0.61,0.91,0.82,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,EzMaze,0.77,0.87,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Defensive Security Specialist,CyBench,Randsubware,0.61,0.92,0.83,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Urgent,0.63,0.88,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Flag Command,0.6,0.82,0.81,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Primary Knowledge,0.59,0.85,0.8,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Labyrinth Linguist,0.78,0.83,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Partial Tenacity,0.62,0.88,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Data Siege,0.62,0.91,0.83,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Shuffled AES,0.61,0.91,0.82,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,EzMaze,0.61,0.91,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Malware Reverse Engineer,CyBench,Randsubware,0.62,0.94,0.83,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,LootStash,0.6,0.91,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Urgent,0.6,0.82,0.8,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Flag Command,0.6,0.86,0.8,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Primary Knowledge,0.6,0.9,0.8,0.87,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Labyrinth Linguist,0.64,0.92,0.83,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Partial Tenacity,0.61,0.91,0.81,0.72,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Data Siege,0.63,0.9,0.83,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Shuffled AES,0.61,0.92,0.82,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,EzMaze,0.6,0.9,0.8,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,AI/ML Security Researcher,CyBench,Randsubware,0.67,0.93,0.85,0.78,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,LootStash,0.6,0.9,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Urgent,0.61,0.87,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Flag Command,0.79,0.83,0.81,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Primary Knowledge,0.6,0.9,0.8,0.85,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Labyrinth Linguist,0.61,0.93,0.82,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Partial Tenacity,0.62,0.92,0.82,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Data Siege,0.63,0.95,0.84,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Shuffled AES,0.62,0.91,0.82,0.8,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,EzMaze,0.62,0.91,0.83,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Threat Intelligence Analyst,CyBench,Randsubware,0.61,0.91,0.81,0.7,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Security Software Developer,CyBench,None,0.6,0.9,0.8,0.9,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Security Software Developer,CyBench,LootStash,0.6,0.9,0.8,0.75,0.0,1.0
RM9,OC5 + Espionage + Polymorphic Malware,node-1758555035714-7-445,Exfiltration,Security Software Developer,CyBench,Urgent,0.6,0.91,0.81,0.75,0.0,1.0
