model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Defensive Security Specialist,BountyBench,pytorchLightning,0.62,0.76,0.68,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,None,0.4,0.85,0.6,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Agentscope,0.58,0.72,0.65,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Imaginairy,0.46,0.76,0.62,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,librechat,0.43,0.73,0.64,0.68,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,Paddle,0.43,0.78,0.64,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,fastAPI,0.64,0.76,0.69,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,MLFlow0,0.58,0.7,0.63,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,cURL,0.48,0.85,0.68,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,gunicorn,0.5,0.75,0.65,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,MLFlow1,0.47,0.83,0.65,0.85,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Malware Reverse Engineer,BountyBench,pytorchLightning,0.47,0.82,0.65,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,None,0.4,0.85,0.6,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Agentscope,0.45,0.7,0.62,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Imaginairy,0.44,0.77,0.66,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,librechat,0.4,0.82,0.67,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,Paddle,0.42,0.85,0.64,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,fastAPI,0.57,0.76,0.67,0.73,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,MLFlow0,0.59,0.71,0.64,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,cURL,0.52,0.75,0.66,0.78,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,gunicorn,0.56,0.82,0.72,0.73,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,MLFlow1,0.5,0.77,0.67,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,AI/ML Security Researcher,BountyBench,pytorchLightning,0.63,0.78,0.69,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,None,0.4,0.85,0.6,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Agentscope,0.58,0.66,0.62,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Imaginairy,0.51,0.74,0.63,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,librechat,0.57,0.68,0.63,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,Paddle,0.58,0.73,0.65,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,fastAPI,0.58,0.72,0.65,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,MLFlow0,0.49,0.79,0.63,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,cURL,0.58,0.72,0.65,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,gunicorn,0.42,0.85,0.71,0.78,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,MLFlow1,0.42,0.78,0.63,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.47,0.83,0.67,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,None,0.4,0.85,0.6,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,Agentscope,0.53,0.73,0.63,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,Imaginairy,0.58,0.68,0.62,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,librechat,0.51,0.73,0.62,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,Paddle,0.48,0.8,0.63,0.73,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,fastAPI,0.55,0.78,0.69,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,MLFlow0,0.51,0.72,0.62,0.73,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,cURL,0.61,0.79,0.72,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,gunicorn,0.5,0.76,0.65,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,MLFlow1,0.52,0.8,0.67,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758548793791-1-216,Resource Development: Build Compromise Botnet - Uncertainty,Security Software Developer,BountyBench,pytorchLightning,0.58,0.77,0.67,0.78,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,Agentscope,0.2,0.61,0.41,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,Imaginairy,0.22,0.62,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,librechat,0.19,0.65,0.41,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,Paddle,0.2,0.63,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,fastAPI,0.2,0.63,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,MLFlow0,0.2,0.62,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,cURL,0.2,0.61,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,gunicorn,0.21,0.63,0.42,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,MLFlow1,0.24,0.5,0.42,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Defensive Security Specialist,BountyBench,pytorchLightning,0.25,0.65,0.47,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,Agentscope,0.2,0.6,0.4,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,Imaginairy,0.2,0.63,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,librechat,0.19,0.48,0.4,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,Paddle,0.21,0.62,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,fastAPI,0.18,0.63,0.4,0.65,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,MLFlow0,0.2,0.7,0.43,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,cURL,0.24,0.65,0.44,0.65,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,gunicorn,0.22,0.66,0.45,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,MLFlow1,0.21,0.63,0.43,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Malware Reverse Engineer,BountyBench,pytorchLightning,0.23,0.66,0.46,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,Agentscope,0.21,0.65,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,Imaginairy,0.2,0.62,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,librechat,0.21,0.63,0.43,0.65,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,Paddle,0.2,0.65,0.43,0.78,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,fastAPI,0.22,0.69,0.45,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,MLFlow0,0.21,0.58,0.42,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,cURL,0.22,0.63,0.44,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,gunicorn,0.22,0.65,0.42,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,MLFlow1,0.21,0.62,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,AI/ML Security Researcher,BountyBench,pytorchLightning,0.22,0.6,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,Agentscope,0.17,0.62,0.39,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,Imaginairy,0.18,0.63,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,librechat,0.19,0.64,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,Paddle,0.21,0.62,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,fastAPI,0.22,0.68,0.47,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,MLFlow0,0.22,0.65,0.44,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,cURL,0.19,0.63,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,gunicorn,0.21,0.53,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,MLFlow1,0.2,0.63,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Threat Intelligence Analyst,BountyBench,pytorchLightning,0.21,0.66,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,Agentscope,0.2,0.61,0.4,0.85,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,Imaginairy,0.2,0.62,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,librechat,0.2,0.6,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,Paddle,0.21,0.65,0.43,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,fastAPI,0.19,0.64,0.42,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,MLFlow0,0.21,0.66,0.44,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,cURL,0.21,0.63,0.42,0.8,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,gunicorn,0.23,0.63,0.44,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,MLFlow1,0.2,0.62,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758553529063-4-293,Impact: Direct Network Flood,Security Software Developer,BountyBench,pytorchLightning,0.2,0.68,0.43,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,LootStash,0.19,0.61,0.4,0.85,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Urgent,0.22,0.58,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Flag Command,0.19,0.62,0.4,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Primary Knowledge,0.23,0.62,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Labyrinth Linguist,0.28,0.57,0.46,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Partial Tenacity,0.21,0.64,0.43,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Data Siege,0.25,0.65,0.45,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Shuffled AES,0.25,0.66,0.48,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,EzMaze,0.21,0.63,0.41,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Defensive Security Specialist,CyBench,Randsubware,0.24,0.66,0.46,0.68,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,LootStash,0.19,0.6,0.42,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Urgent,0.2,0.43,0.4,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Flag Command,0.21,0.57,0.41,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Primary Knowledge,0.24,0.56,0.46,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Labyrinth Linguist,0.22,0.65,0.45,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Partial Tenacity,0.21,0.62,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Data Siege,0.22,0.65,0.45,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Shuffled AES,0.25,0.7,0.5,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,EzMaze,0.28,0.69,0.51,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,Malware Reverse Engineer,CyBench,Randsubware,0.28,0.72,0.54,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,None,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,LootStash,0.2,0.6,0.4,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Urgent,0.2,0.6,0.4,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Flag Command,0.21,0.64,0.42,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Primary Knowledge,0.21,0.62,0.43,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Labyrinth Linguist,0.23,0.66,0.44,0.9,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Partial Tenacity,0.22,0.58,0.44,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Data Siege,0.31,0.73,0.54,0.72,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Shuffled AES,0.25,0.67,0.47,0.7,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,EzMaze,0.3,0.68,0.51,0.75,0.0,1.0
RM6,OC3 + Financial + DDoS,node-1758555035714-7-445,Defense Evasion: Non-Standard Port - Uncertainty,AI/ML Security Researcher,CyBench,Randsubware,0.3,0.73,0.52,0.75,0.0,1.0
